country_text_id,year,nscm_resid_full_0,nscm_resid_domestic_0,nscm_resid_full_1,nscm_resid_domestic_1,nscm_resid_full_2,nscm_resid_domestic_2,nscm_resid_full_3,nscm_resid_domestic_3,nscm_resid_full_4,nscm_resid_domestic_4
NOR,2008,0.006520927,0.017714202,-0.0063154614,-0.013383523,-0.00015625641,-0.0037150192,-4.7850976e-05,-0.0003377633,-1.3834141e-06,-0.00027792237
NPL,2008,-0.06490675,-0.12474965,-0.009127434,-0.0024914073,-0.89188343,-0.83480316,0.96796876,0.96686125,-0.0020511535,-0.004817049
NZL,2008,-0.2980224,-0.38170147,0.3017739,0.40510607,-0.0020416798,-0.0065509286,-0.0014826217,-0.0079576755,-0.00022726854,-0.008896036
PAK,2008,-0.000310637,-0.0024616804,-0.0022708147,-0.0011157768,-0.9451794,-0.8966886,0.9591306,0.9244877,-0.0113697145,-0.024221672
PHL,2008,-0.0010994775,-0.006716728,-0.043989267,-0.046862096,0.1347202,0.20448619,-0.07354876,-0.104298696,-0.016082715,-0.04660861
PNG,2008,-0.0011964333,-0.017534783,-0.0037737146,-0.0011742729,0.043785095,0.07952678,-0.035169404,-0.05346129,-0.0036456478,-0.0073564607
POL,2008,0.051331997,0.12693489,-0.039618626,-0.049084805,-0.0102600325,-0.07245756,-0.0014122803,-0.0037075551,-4.1042804e-05,-0.00168493
PRK,2008,-6.1281145e-07,-8.1176026e-08,-5.6852004e-05,-0.00012096526,-0.00029585723,-0.00055738504,-0.0333449,-0.07093158,0.03369814,0.07161003
PRT,2008,0.070007026,0.1381464,-0.05507011,-0.054898456,-0.013579497,-0.07820792,-0.00129405,-0.0030748711,-6.3363485e-05,-0.001965125
PRY,2008,-0.0043229912,-0.022073152,-0.016633242,-0.013029584,0.05811733,0.081437945,-0.035893142,-0.036183752,-0.0012679051,-0.010151447
ROU,2008,-0.22255452,-0.285853,0.64926493,0.742416,-0.33507138,-0.34121698,-0.0892096,-0.09541386,-0.0024294145,-0.019932177
RUS,2008,-0.0005129417,-0.0015606908,-0.037405517,-0.09086974,-0.5917644,-0.46894395,0.822475,0.76589286,-0.19279212,-0.20451854
RWA,2008,-0.00014992226,-0.00020443641,-0.002263163,-0.010660745,-0.11569413,-0.16066854,-0.06450529,-0.23652643,0.18261266,0.4080602
SDN,2008,-7.605853e-06,-9.963913e-07,-0.0011685037,-0.00045559453,-0.0020992262,-0.007980115,-0.23117997,-0.35094395,0.23445523,0.35938072
SEN,2008,-0.0085005425,-0.048655547,-0.016809525,-0.03267237,0.050735652,0.13676792,-0.02020356,-0.036829464,-0.0052220044,-0.018610505
SLE,2008,-0.0010407988,-0.0064231236,-0.0025840085,-0.0021280672,0.032377005,0.052850306,-0.02314557,-0.032646257,-0.0056066136,-0.01165296
SOM,2008,-8.179093e-06,-1.1396837e-06,-0.0023978888,-0.0002916703,-0.0004174726,-0.0005310328,-0.42945313,-0.6472607,0.4322766,0.6480845
SRB,2008,-0.0303305,-0.098162994,0.016258806,0.016904011,0.06643927,0.13527071,-0.049179357,-0.04207457,-0.0031883062,-0.011937121
SWE,2008,0.030724883,0.06321418,-0.030284602,-0.05640145,-0.00030760153,-0.0050638234,-0.00012778792,-0.00095927017,-4.9211476e-06,-0.00078966765
SWZ,2008,-1.3398703e-05,-6.032797e-06,-0.00089495565,-0.0013562266,-0.0020981927,-0.009153317,-0.08565559,-0.20005219,0.08866209,0.21056777
SYC,2008,-0.010272102,-0.06316278,-0.010667212,-0.030471595,0.064339876,0.2404359,-0.016331999,-0.05006172,-0.027068619,-0.096739784
SYR,2008,-4.6747155e-06,-5.229224e-07,-0.00050048175,-0.0006930065,-0.003037827,-0.007510947,-0.084000565,-0.1777184,0.08754355,0.1859228
TCD,2008,-5.3550404e-05,-1.5349386e-05,-0.002585854,-0.0010013512,-0.15759541,-0.266781,-0.24524239,-0.37756258,0.4054773,0.6453603
TGO,2008,-0.0006692246,-0.0023500556,-0.0031395084,-0.0047470615,0.06335902,0.14510864,-0.044380803,-0.10173886,-0.015169488,-0.03627262
THA,2008,-0.0015673615,-0.015067893,-0.012784535,-0.01240581,-0.9134531,-0.78868693,0.9559292,0.90358275,-0.028124297,-0.087422214
TJK,2008,-8.036583e-06,-4.2850093e-06,-0.0018411533,-0.0027347472,-0.013410673,-0.044522874,-0.2581597,-0.33710372,0.27341962,0.38436562
TKM,2008,-1.2287987e-06,-8.664659e-08,-0.0004817393,-0.0007111081,-0.00039760783,-0.0008998318,-0.18806379,-0.14605166,0.1889444,0.14766264
TTO,2008,0.039044023,0.14582264,-0.013517386,-0.012861287,-0.023680823,-0.12130664,-0.0017864538,-0.007643999,-5.950403e-05,-0.0040107397
TUN,2008,-7.4732605e-05,-7.591987e-05,-0.0018518438,-0.007120717,-0.09844974,-0.18053186,-0.06302974,-0.17540266,0.16340601,0.36313117
TUR,2008,-0.01576884,-0.0913776,-0.0144203855,-0.00791595,0.07613039,0.14997989,-0.03942201,-0.030108746,-0.0065191723,-0.02057759
TWN,2008,-0.010987156,-0.010557731,0.024073303,0.03918475,-0.004485935,-0.0044273706,-0.007906785,-0.019037817,-0.0006934914,-0.005161786
TZA,2008,-0.0041849897,-0.021708975,-0.0064986944,-0.012032754,0.04142958,0.11311823,-0.022048801,-0.05316554,-0.008697102,-0.026210941
UGA,2008,-0.00072195614,-0.0011259335,-0.0116945,-0.018919079,0.18544072,0.2953887,-0.07323327,-0.14374697,-0.09979098,-0.13159677
UKR,2008,-0.005172183,-0.025330836,-0.34498549,-0.38352028,0.5495598,0.62060773,-0.1821556,-0.16157599,-0.017246608,-0.050180674
URY,2008,-0.003471311,-0.0008025412,0.0050594807,0.007994354,-0.00013453997,-8.8066205e-05,-0.0012802876,-0.006361982,-0.00017346839,-0.00074174954
USA,2008,0.22390115,0.3513224,-0.21386014,-0.3099486,-0.008095056,-0.03307043,-0.0018932472,-0.0053789914,-5.2678493e-05,-0.0029243815
UZB,2008,-3.1906607e-06,-1.2989915e-06,-0.0005893605,-0.0016188552,-0.0026778027,-0.006809757,-0.12348294,-0.17388539,0.12675339,0.18231529
VEN,2008,-0.0010914259,-0.00035333907,-0.08172011,-0.08633277,-0.61843646,-0.42799708,0.7982687,0.80477613,-0.097020715,-0.29009295
VNM,2008,-0.00044579006,-0.0022410224,-0.0032441677,-0.008188537,-0.18492119,-0.15575475,-0.042303484,-0.15880445,0.2309146,0.32498872
YEM,2008,-7.065918e-05,-5.6521316e-05,-0.0042128335,-0.001055707,-0.16174701,-0.13498962,-0.36857864,-0.5469099,0.5346092,0.68301165
ZAF,2008,-0.09359792,-0.2386364,-0.014707708,-0.006081079,0.12814546,0.25855482,-0.018659223,-0.0112280585,-0.001180576,-0.002609262
ZMB,2008,-0.0028200818,-0.019695355,-0.0058948696,-0.009887847,0.031641185,0.08605188,-0.017897874,-0.041214116,-0.0050283633,-0.015254519
ZWE,2008,-0.00020927521,-0.00017865308,-0.0019581364,-0.002309705,0.25824422,0.28576887,-0.04603982,-0.110548064,-0.21003705,-0.17273253
AFG,2009,-0.00012486122,-0.00016702538,-0.0049512577,-0.0013296165,0.08211136,0.20193416,-0.28301552,-0.37932462,0.2059803,0.1788871
ALB,2009,-0.011752425,-0.045443986,-0.019256128,-0.012084113,0.1029526,0.12275326,-0.06858735,-0.05751082,-0.0033566887,-0.007714353
ARE,2009,-4.7825302e-05,-1.7238197e-05,-0.0071565933,-0.009353112,-0.00030190827,-0.00019804493,-0.14524706,-0.15326124,0.15275341,0.16282964
ARG,2009,-0.094263814,-0.18971597,-0.09269278,-0.11260114,0.22153449,0.33377165,-0.033587035,-0.021569896,-0.0009908135,-0.009884655
ARM,2009,-0.0003847188,-0.002099547,-0.0055360193,-0.010373848,0.088784754,0.11919868,-0.04572752,-0.054650664,-0.03713648,-0.05207465
AUS,2009,0.0661909,0.07106441,-0.06464123,-0.058654178,-0.001269523,-0.008997013,-0.00025952465,-0.0015770738,-2.0631376e-05,-0.0018361391
AZE,2009,-1.89583e-05,-1.5446452e-07,-0.051240593,-0.053875588,-0.00014056705,-0.00021111961,0.32904822,0.2169643,-0.2776481,-0.16287741
BDI,2009,-0.00035817182,-0.00048165,-0.0038927363,-0.004506622,0.07599199,0.18804526,-0.0869539,-0.17590179,0.015212923,-0.0071551353
BEL,2009,0.020954907,0.03954804,-0.019686257,-0.026103217,-0.0010370553,-0.011722351,-0.00022248852,-0.0010198245,-9.128572e-06,-0.00070248806
BEN,2009,-0.0058107194,-0.031641673,-0.008589535,-0.010627581,0.041778147,0.07839632,-0.025702784,-0.031180663,-0.0016751449,-0.0049463566
BFA,2009,-0.0025531626,-0.011437225,-0.010371778,-0.014249163,0.057008803,0.12005913,-0.036708362,-0.07233582,-0.007375503,-0.022036934
BGD,2009,-0.00038615847,-0.0034382849,-0.0014029422,-0.0005748036,-0.95498747,-0.91052157,0.9668781,0.9344682,-0.010101517,-0.019933576
BGR,2009,-0.46309084,-0.4697193,0.72799516,0.8181709,-0.21974307,-0.28097647,-0.043397415,-0.0508051,-0.0017638445,-0.016670074
BHR,2009,-0.000110102046,-0.00010008847,-0.008301873,-0.0045434427,-0.02142126,-0.036495045,-0.22486284,-0.2554222,0.25469607,0.29656082
BIH,2009,-0.0036764592,-0.026179418,-0.019955985,-0.012509266,0.10152686,0.12038475,-0.07111457,-0.06312511,-0.0067797997,-0.018570995
BLR,2009,-8.511565e-05,-0.00014797192,-0.0054997345,-0.040460605,-0.041308746,-0.05992723,-0.08331886,-0.16934098,0.13021249,0.26987684
BOL,2009,-0.004195284,-0.0010897171,0.11875969,0.23202175,-0.046688046,-0.06463831,-0.06225334,-0.13103497,-0.005623014,-0.035258703
BRA,2009,-0.3183246,-0.3046239,-0.1454004,-0.109735586,0.48910344,0.4366461,-0.024866564,-0.016328152,-0.000511895,-0.005958459
BTN,2009,-0.10491657,-0.2968,-0.062371206,-0.037995875,0.21595943,0.5113231,-0.023624366,-0.08356533,-0.025047239,-0.092961855
BWA,2009,-0.11280875,-0.3338389,-0.081074715,-0.08005493,0.23775476,0.51082337,-0.032431893,-0.0466502,-0.011439495,-0.050279222
CAF,2009,-0.00016845771,-0.00013342722,-0.014263248,-0.004566992,-0.1473109,-0.21224095,-0.4588914,-0.47044095,0.62063396,0.68738234
CAN,2009,0.07543522,0.078300476,-0.070356615,-0.05517083,-0.003951639,-0.018157102,-0.0010636986,-0.003015005,-6.332603e-05,-0.0019575278
CHE,2009,-0.00012104089,-2.4466983e-05,0.0004734993,0.0023499131,-2.1373066e-06,-3.8751966e-07,-0.0002806242,-0.0022718203,-6.968529e-05,-5.329214e-05
CHL,2009,0.19591904,0.39096874,-0.14029433,-0.22569673,-0.047753867,-0.14168376,-0.0077455663,-0.01743981,-0.000125186,-0.006148457
CIV,2009,-0.0007371761,-0.0034922876,-0.00484478,-0.0055643227,0.061645925,0.12297428,-0.049692445,-0.08627454,-0.0063716113,-0.027643034
CMR,2009,-0.0002649438,-0.00059315644,-0.0012612656,-0.0011960159,-0.90638024,-0.8323907,-0.05291692,-0.09886034,0.96082324,0.93304026
COD,2009,-0.00021876233,-0.000282433,-0.0051817573,-0.002393678,0.1624378,0.28099212,-0.32720742,-0.42125925,0.17017022,0.14294325
COL,2009,-0.010444501,-0.020129068,-0.23092923,-0.21543619,0.36878914,0.39542013,-0.12261891,-0.114152536,-0.004796557,-0.04570228
CRI,2009,0.46849257,0.8251227,-0.43957898,-0.75808823,-0.0239377,-0.050324637,-0.0048080184,-0.010733442,-0.00016790749,-0.005976514
CYP,2009,0.3782397,0.28630346,-0.20299813,-0.08331287,-0.15807505,-0.18389402,-0.016000725,-0.0116804,-0.0011657573,-0.00741615
DEU,2009,0.016603827,0.03994459,-0.016040523,-0.029185053,-0.0004439362,-0.009500622,-0.00011620321,-0.0007615995,-3.1793784e-06,-0.00049740734
DJI,2009,-9.51849e-05,-7.205252e-05,-0.0033973,-0.0026514975,-0.074614465,-0.10603336,-0.16564128,-0.27050188,0.24374819,0.37925887
DNK,2009,-0.72061324,-0.6268301,0.7213644,0.63381046,-0.00036402987,-0.0028754836,-0.0003610921,-0.002141805,-2.6051657e-05,-0.0019631134
ECU,2009,-0.0067808377,-0.0046882383,0.5380943,0.505173,-0.42591298,-0.32240504,-0.09644074,-0.11054878,-0.008959725,-0.06753089
EGY,2009,-0.00013174588,-6.103593e-05,-0.0141238235,-0.0068407413,-0.033769708,-0.034400553,-0.43341118,-0.5370565,0.48143643,0.57835877
ESP,2009,0.020576775,0.0514791,-0.018021699,-0.022928504,-0.0022631406,-0.026303923,-0.00027849458,-0.0012673598,-1.3357812e-05,-0.0009792772
ETH,2009,-0.00058890396,-0.00079032546,-0.0022123265,-0.0009674787,0.35400993,0.4970426,-0.117483556,-0.2572095,-0.23372516,-0.23807524
FIN,2009,0.036197364,0.07798058,-0.035163105,-0.06600196,-0.000791516,-0.009659952,-0.00023375933,-0.001419304,-8.971685e-06,-0.00089934136
FJI,2009,-0.00022316002,-0.0001960463,-0.020803466,-0.011971877,-0.0037329423,-0.004067962,0.65930706,0.6810602,-0.63454753,-0.6648243
FRA,2009,0.16334146,0.2509898,-0.13907537,-0.17978162,-0.022592759,-0.06475722,-0.0015484415,-0.0035002166,-0.00012481752,-0.0029507375
GAB,2009,-0.00080734806,-0.0060110986,-0.0020443483,-0.0027788484,0.04092872,0.07141584,-0.029683156,-0.04075129,-0.008393941,-0.021874527
GBR,2009,0.03418988,0.045799673,-0.031468775,-0.028114647,-0.0021282267,-0.014546531,-0.0005689484,-0.0020521479,-2.3951463e-05,-0.0010863298
GEO,2009,-0.004013769,-0.009165244,0.03230959,0.042936504,-0.19383729,-0.1568557,0.2520426,0.26081246,-0.08650106,-0.13772793
GHA,2009,-0.022293996,-0.07647104,-0.011214313,-0.008308976,0.053132772,0.10419035,-0.018407416,-0.016200526,-0.0012170982,-0.0032097665
GIN,2009,-2.9137853e-05,-7.3684237e-06,-0.004847719,-0.0015236711,-0.0057691447,-0.01711846,0.62847173,0.48614895,-0.61782575,-0.4674994
GMB,2009,-6.93919e-05,-4.659734e-05,-0.005070215,-0.008722208,-0.026238747,-0.076054156,-0.15829621,-0.3041478,0.18967456,0.38897085
GNB,2009,-0.0004958471,-0.0016601459,-0.0017252385,-0.0008536098,0.010216117,0.047575474,0.008366469,-0.017423533,-0.016361484,-0.027638216
GNQ,2009,-8.228738e-06,-2.2241534e-06,-0.00049715553,-0.00060650543,-0.005631783,-0.022629367,-0.09970072,-0.19494797,0.10583788,0.21818608
GRC,2009,0.002742231,0.06144339,3.893161e-06,-0.0005064765,-0.0025432778,-0.059353333,-0.0001953305,-0.0010892513,-7.477486e-06,-0.00049424823
GTM,2009,-0.0011424827,-0.005297783,-0.011764995,-0.008232426,0.075077355,0.10926151,-0.05931346,-0.07208013,-0.0028563875,-0.023651192
GUY,2009,-0.009806956,-0.033077348,-0.011709115,-0.011011899,0.059105814,0.12080598,-0.034944255,-0.053189117,-0.002645467,-0.023527639
HRV,2009,-0.49746108,-0.41859722,0.82998294,0.87684095,-0.31188622,-0.43346527,-0.019254165,-0.017381854,-0.0013814138,-0.0073966365
HTI,2009,-0.000650827,-0.003873943,-0.007148332,-0.0027571756,0.12059575,0.22614074,-0.10840458,-0.18387169,-0.0043920465,-0.03563792
HUN,2009,-0.18589513,-0.29152766,0.23243845,0.3741991,-0.035138696,-0.057847835,-0.010232084,-0.01333525,-0.0011725242,-0.011488383
IDN,2009,-0.002814804,-0.028473442,-0.0071056215,-0.0040532798,0.025852978,0.051647544,-0.013709533,-0.0141976345,-0.0022229773,-0.0049230913
IND,2009,-0.048944555,-0.19766782,-0.02053777,-0.0053502107,0.09804833,0.24048972,-0.026226666,-0.031391624,-0.0023393135,-0.0060799834
IRL,2009,0.14396077,0.16449153,-0.13710219,-0.1365624,-0.005657575,-0.02262012,-0.0011203398,-0.002920669,-8.0724574e-05,-0.0023884021
IRN,2009,-9.068974e-05,-0.0001678522,-0.0029780052,-0.002497351,-0.08825917,-0.116584785,0.81045324,0.7734106,-0.7191254,-0.6541606
IRQ,2009,-0.00052735605,-0.0018063289,-0.0040624323,-0.0010299436,0.10579193,0.19625407,-0.086954676,-0.14240475,-0.014247438,-0.051013075
ISL,2009,-0.0040267706,0.016728163,0.0052078413,-0.0018573925,-0.0010073015,-0.013163283,-0.00016462368,-0.0008600649,-9.099897e-06,-0.0008473039
ISR,2009,0.009173036,0.055488348,-0.004924839,-0.0042045866,-0.003945328,-0.048782602,-0.0002911001,-0.0015702398,-1.1787801e-05,-0.00093085464
ITA,2009,-0.023104744,-0.03535081,0.026368916,0.046366453,-0.0009344598,-0.0020859367,-0.0020567146,-0.0066239648,-0.00027303447,-0.0023056283
JAM,2009,0.06592864,0.23892802,-0.0129182665,-0.0094226925,-0.050574843,-0.21957819,-0.00235232,-0.006583393,-8.321616e-05,-0.003343693
JOR,2009,-0.0022653919,-0.0047430433,-0.017328624,-0.007775464,0.2625441,0.5322136,-0.13556221,-0.20787649,-0.10738787,-0.31181872
JPN,2009,0.035880864,0.053954124,-0.03180943,-0.030965894,-0.0035816126,-0.018704673,-0.00044601804,-0.002132137,-4.3837994e-05,-0.0021513468
KAZ,2009,-0.00015341376,-0.00047430524,-0.004929049,-0.016671622,-0.20801952,-0.27123302,-0.12457171,-0.19873987,0.33767372,0.48711878
KEN,2009,-0.0026238766,-0.021941101,-0.0041970983,-0.0034413931,0.03182578,0.07586628,-0.036874298,-0.054463845,0.011869424,0.003980132
KGZ,2009,-0.00031252543,-0.00094682473,-0.025331492,-0.034470376,0.5937885,0.63163483,-0.38903263,-0.43014565,-0.1791119,-0.16607198
KHM,2009,-0.0002489969,-0.0009281887,-0.0022898824,-0.0010101756,0.1801036,0.3508768,-0.09381118,-0.23669706,-0.083753586,-0.112241395
KOR,2009,0.42433214,0.36868942,-0.32768968,-0.1991351,-0.08256254,-0.1414949,-0.013310459,-0.014658146,-0.00076946977,-0.013401273
LAO,2009,-5.3535655e-06,-4.0075515e-06,-0.00025768098,-0.0006438514,-0.0021554027,-0.004335425,-0.03136246,-0.09885228,0.033780813,0.10383558
LBN,2009,-0.005781622,-0.0288778,-0.005996968,-0.0016954327,-0.8772657,-0.84518486,0.89228994,0.8879395,-0.0032456636,-0.012181295
LBR,2009,-0.0023913179,-0.02580335,-0.005846403,-0.0057468694,0.0470711,0.073740125,-0.036605097,-0.035770584,-0.002228278,-0.0064193117
LKA,2009,-0.00043475282,-0.0012802836,-0.007198075,-0.0062908777,0.15747994,0.25700825,-0.043390892,-0.10502411,-0.10645625,-0.14441304
LSO,2009,-0.025024341,-0.077895306,-0.0067802393,-0.0033622298,0.060821712,0.12901741,-0.025110928,-0.03617383,-0.0039061443,-0.011586091
LTU,2009,0.40989697,0.46377248,-0.38880414,-0.4067063,-0.017127635,-0.04428358,-0.0036233414,-0.0065645576,-0.00034193957,-0.0062180795
LUX,2009,0.03864956,0.0786199,-0.037526198,-0.069908865,-0.00085855083,-0.0067470046,-0.00025189013,-0.0011271962,-1.3002046e-05,-0.00083681796
LVA,2009,-0.010932434,-0.017091105,0.017152786,0.032978952,-0.0013756556,-0.0019301347,-0.003976805,-0.010389502,-0.00086782785,-0.003568188
MAR,2009,-0.0009119904,-0.002213277,-0.011744042,-0.009213355,0.14372468,0.3322863,-0.07189042,-0.17293987,-0.05917816,-0.14791976
MDA,2009,-0.0041901553,-0.027891556,-0.0130485175,-0.017013073,-0.9283722,-0.8701001,0.9558349,0.94049895,-0.010223992,-0.025494277
MDV,2009,-0.0014557499,-0.008004426,-0.012949054,-0.0136637725,-0.94856733,-0.8706577,0.97004575,0.93618137,-0.007073649,-0.043855574
MEX,2009,-0.0068267784,-0.033191994,-0.015762195,-0.015180683,0.05907339,0.09271556,-0.035032257,-0.03222054,-0.0014520905,-0.012122268
MKD,2009,-0.008078942,-0.019399095,-0.32300153,-0.3726169,0.4800942,0.6058247,-0.11841034,-0.13311172,-0.030603446,-0.0806971
MLI,2009,-0.0009311514,-0.0068509174,-0.0023871646,-0.0016788798,0.031037748,0.03623247,-0.025882715,-0.024461195,-0.0018367674,-0.0032415055
MMR,2009,-1.824549e-06,-3.974117e-08,-0.0011420498,-0.00025461652,-7.923247e-05,-0.00013165352,-0.28170034,-0.2944466,0.28292334,0.2948329
MNG,2009,-0.23479182,-0.3260851,0.9564958,0.98658097,-0.6952682,-0.63690376,-0.024874702,-0.018730469,-0.0015611291,-0.0048616007
MOZ,2009,-0.0013192651,-0.0048301658,-0.0121004665,-0.01851719,0.12872249,0.31337082,-0.08895556,-0.21606398,-0.026347216,-0.073959514
MUS,2009,0.21920139,0.40000874,-0.008764376,-0.003470927,-0.20693743,-0.3899146,-0.0030570398,-0.004384076,-0.00044259356,-0.002239057
MWI,2009,-0.0013771278,-0.008716123,-0.0043800795,-0.004819875,0.04636997,0.08655822,-0.03261997,-0.054331973,-0.007992761,-0.018690215
MYS,2009,-0.0031024117,-0.024309168,-0.004372215,-0.0029499775,0.058273673,0.15480232,-0.023158683,-0.056606375,-0.027640363,-0.07093689
NAM,2009,-0.029868191,-0.111400045,-0.015075532,-0.019701393,0.06839305,0.18005264,-0.019813137,-0.033209916,-0.0036361837,-0.015741274
NER,2009,-0.003120152,-0.004567023,-0.18002914,-0.11432945,-0.4160911,-0.2515187,0.6655233,0.49197865,-0.06628298,-0.12156341
NGA,2009,-0.00059521245,-0.0060338564,-0.0025913308,-0.0020956094,0.03436899,0.04050511,-0.028010236,-0.026560664,-0.0031723513,-0.005815072
NIC,2009,-0.0007273623,-0.0007331188,-0.03712622,-0.03692821,0.29856694,0.49902594,-0.23450047,-0.32233942,-0.026212884,-0.13902526
NLD,2009,0.08588809,0.13708884,-0.08455091,-0.12561128,-0.0009085653,-0.007296389,-0.00040210382,-0.0022444837,-2.6592004e-05,-0.0019367001
NOR,2009,0.0060153604,0.01795876,-0.005827621,-0.013564361,-0.00014480347,-0.0037660827,-4.1648636e-05,-0.00034292534,-1.3593925e-06,-0.00028540727
NPL,2009,-0.089219026,-0.11870964,-0.008232139,-0.0010374056,0.11571634,0.1376949,-0.01663685,-0.014535831,-0.0016283413,-0.003412102
NZL,2009,-0.113444105,-0.2009113,0.1160683,0.22189671,-0.00095765886,-0.0030284391,-0.0013990079,-0.008955043,-0.00026752744,-0.009001953
PAK,2009,-0.00035905896,-0.0032656041,-0.0023705235,-0.0010783519,0.048389733,0.09582949,-0.037571132,-0.07253453,-0.008089004,-0.018951047
PHL,2009,-0.0011808658,-0.008173768,-0.04658483,-0.048413992,0.13016152,0.18838423,-0.06976329,-0.09080249,-0.012632561,-0.04099397
PNG,2009,-0.0012215002,-0.018706262,-0.004231801,-0.0011224374,0.044181764,0.07335758,-0.035445664,-0.046975132,-0.0032828369,-0.0065537235
POL,2009,0.05230862,0.12638164,-0.040698282,-0.05021926,-0.010261021,-0.07113376,-0.0013042805,-0.0034244172,-4.50698e-05,-0.0016042338
PRK,2009,-7.2923535e-07,-9.1846594e-08,-6.707257e-05,-0.00012696155,-0.0003403184,-0.0005764329,-0.0360508,-0.06322946,0.03645891,0.063932955
PRT,2009,0.05506265,0.12806582,-0.042460762,-0.052152354,-0.011716198,-0.071809754,-0.0008367987,-0.0024843158,-4.885169e-05,-0.0016193833
PRY,2009,-0.0051585278,-0.025172861,-0.01632573,-0.012561174,0.07880157,0.100841165,-0.056194335,-0.05414367,-0.0011229025,-0.008963538
ROU,2009,-0.049369052,-0.12706624,-0.12225816,-0.041516602,0.2565888,0.26934844,-0.082184404,-0.08283432,-0.0027770891,-0.017931245
RUS,2009,-0.00057037704,-0.0011329914,-0.051243484,-0.096390136,0.5155941,0.6575192,-0.23747678,-0.33452967,-0.22630347,-0.22546645
RWA,2009,-0.00016518246,-0.00021947066,-0.002527359,-0.011013273,-0.12109877,-0.15628779,-0.07385462,-0.24728881,0.19764596,0.4148094
SDN,2009,-7.89651e-06,-9.3517144e-07,-0.0012594693,-0.0004343681,-0.00212143,-0.0074397936,-0.24633479,-0.3597687,0.24972361,0.36764377
SEN,2009,-0.008872308,-0.050967388,-0.016485676,-0.030873297,0.05033195,0.13412315,-0.020264996,-0.034735937,-0.0047089714,-0.017546492
SLE,2009,-0.000971842,-0.0057999315,-0.0027594406,-0.0023516829,0.033430338,0.05397874,-0.02390049,-0.032999553,-0.005798585,-0.012827612
SOM,2009,-8.490596e-06,-1.078199e-06,-0.00260063,-0.00027344085,-0.00045725124,-0.00051795004,-0.45960268,-0.6692477,0.46266907,0.67004013
SRB,2009,-0.03421113,-0.09897371,-0.089871354,-0.08849422,0.18035465,0.25192535,-0.05221816,-0.05033718,-0.0040540295,-0.014120243
